Date,Open_JNJ,High_JNJ,Low_JNJ,Close_JNJ,Volume_JNJ,AdjClose_JNJ
2015-06-08,98.599998,98.980003,97.959999,97.959999,7054600,95.131341
2015-06-09,98.440002,98.540001,97.800003,98.209999,7844300,95.374122
2015-06-10,98.480003,99.550003,98.199997,98.879997,10025100,96.024773
2015-06-11,99.199997,99.800003,98.830002,99.239998,6175200,96.374379
2015-06-12,98.879997,99.230003,98.120003,98.349998,8717200,95.510078
2015-06-15,97.75,97.870003,97.010002,97.489998,6833500,94.674911
2015-06-16,97.5,98.489998,97.099998,98.360001,6049500,95.519792
2015-06-17,98.379997,99.120003,98.150002,98.730003,6155800,95.87911
2015-06-18,98.860001,100.550003,98.709999,100.360001,8815800,97.46204
2015-06-19,99.879997,100.199997,99.779999,99.860001,11653600,96.976478
2015-06-22,100.599998,100.839996,99.989998,100.089996,5055900,97.199833
2015-06-23,100.099998,100.360001,99.480003,99.779999,6046600,96.898787
2015-06-24,99.510002,99.809998,99.07,99.330002,7254700,96.461784
2015-06-25,99.5,99.980003,99.110001,99.120003,6581100,96.257848
2015-06-26,99.43,100.129997,99.25,99.639999,9041100,96.76283
2015-06-29,98.980003,99.349998,97.620003,97.68,11150900,94.859427
2015-06-30,98.43,98.449997,97.300003,97.459999,8967900,94.645778
2015-07-01,98.300003,98.68,97.639999,98.470001,6726700,95.626616
2015-07-02,98.849998,99.019997,98.32,98.440002,6091900,95.597483
2015-07-06,97.709999,98.5,96.639999,98.199997,6817800,95.364408
2015-07-07,98.629997,98.980003,97.519997,98.919998,7122600,96.063619
2015-07-08,98.419998,98.589996,97.690002,97.769997,6845500,94.946825
2015-07-09,99.050003,99.540001,98.400002,98.400002,7316400,95.558638
2015-07-10,99.779999,99.889999,99.089996,99.529999,6969300,96.656005
2015-07-13,100.050003,100.480003,99.870003,100.269997,6986300,97.374635
2015-07-14,99.260002,99.879997,98.550003,99.779999,9890600,96.898787
2015-07-15,99.760002,100.940002,99.629997,100.419998,7990300,97.520306
2015-07-16,100.949997,101.360001,100.779999,101.110001,5775000,98.190384
2015-07-17,100.889999,100.910004,99.959999,100.080002,8054200,97.190127
2015-07-20,100.5,100.650002,100.099998,100.370003,5016200,97.471754
2015-07-21,100.599998,100.809998,100.07,100.339996,5891600,97.442614
2015-07-22,100.410004,100.709999,99.730003,100.18,6721900,97.287238
2015-07-23,100.5,100.599998,100.0,100.199997,5016100,97.306657
2015-07-24,99.75,99.949997,99.050003,99.150002,6524200,96.286981
2015-07-27,98.970001,98.989998,97.919998,98.279999,8734000,95.4421
2015-07-28,98.889999,99.230003,98.419998,99.019997,7757500,96.16073
2015-07-29,99.260002,100.050003,99.050003,99.730003,7853500,96.850235
2015-07-30,99.800003,100.0,99.379997,99.839996,5517400,96.957052
2015-07-31,100.339996,100.980003,99.959999,100.209999,6216800,97.31637
2015-08-03,100.0,100.209999,99.230003,100.019997,6172500,97.131854
2015-08-04,100.410004,100.5,99.650002,99.800003,6005300,96.918213
2015-08-05,100.57,101.0,100.349998,100.519997,4571300,97.617417
2015-08-06,100.489998,100.599998,99.010002,99.07,6988000,96.209289
2015-08-07,99.019997,99.07,98.160004,98.849998,6027900,95.995641
2015-08-10,99.57,100.059998,99.449997,99.790001,6133500,96.9085
2015-08-11,99.050003,99.339996,98.769997,99.010002,6682600,96.151024
2015-08-12,98.400002,98.730003,97.410004,98.709999,7462400,95.859684
2015-08-13,98.739998,98.980003,98.150002,98.480003,5048000,95.636329
2015-08-14,98.330002,98.830002,97.870003,98.809998,5177300,95.956795
2015-08-17,98.440002,99.879997,98.059998,99.870003,6901800,96.986192
2015-08-18,99.239998,99.68,99.019997,99.370003,7618800,96.500629
2015-08-19,99.18,99.989998,98.779999,99.309998,7642400,96.442357
2015-08-20,98.949997,100.120003,98.790001,98.790001,10620400,95.937376
2015-08-21,97.220001,98.519997,95.510002,95.559998,16141500,93.510556
2015-08-24,91.080002,95.209999,81.790001,92.82,25636300,90.829322
2015-08-25,95.690002,95.699997,90.400002,90.730003,15671100,88.784149
2015-08-26,92.910004,95.220001,91.459999,95.110001,14738300,93.07021
2015-08-27,96.099998,96.400002,94.349998,96.220001,11131200,94.156405
2015-08-28,95.93,96.290001,94.379997,95.169998,9200300,93.128921
2015-08-31,94.879997,95.169998,93.580002,93.980003,9083500,91.964448
2015-09-01,92.290001,92.889999,91.459999,92.089996,14593500,90.114975
2015-09-02,93.169998,93.470001,92.5,93.349998,11517400,91.347954
2015-09-03,93.660004,94.089996,92.260002,92.639999,9027200,90.653182
2015-09-04,91.580002,91.879997,90.57,91.309998,10996800,89.351704
2015-09-08,93.089996,93.980003,92.510002,93.940002,11394100,91.925305
2015-09-09,94.989998,95.160004,92.029999,92.220001,7384500,90.242192
2015-09-10,92.110001,93.480003,91.620003,92.720001,8359500,90.731468
2015-09-11,92.440002,93.0,91.800003,92.93,7381300,90.936964
2015-09-14,92.900002,93.910004,92.510002,93.32,7948700,91.318599
2015-09-15,93.790001,94.75,93.190002,94.400002,7030700,92.375438
2015-09-16,94.489998,94.82,93.82,94.610001,5630400,92.580933
2015-09-17,94.529999,96.190002,94.32,94.839996,8258000,92.805997
2015-09-18,94.080002,94.720001,93.25,93.389999,14211100,91.387097
2015-09-21,93.870003,94.599998,92.370003,93.129997,7053700,91.132671
2015-09-22,92.260002,93.440002,91.879997,93.239998,10618700,91.240313
2015-09-23,93.209999,93.699997,92.559998,92.989998,5609300,90.995674
2015-09-24,92.519997,92.940002,91.779999,92.480003,7407600,90.496618
2015-09-25,92.93,93.129997,90.760002,91.0,10794400,89.048355
2015-09-28,90.699997,92.07,89.900002,91.370003,14332800,89.410423
2015-09-29,92.239998,93.839996,91.830002,93.040001,11520000,91.044605
2015-09-30,94.129997,94.470001,92.589996,93.349998,10970100,91.347954
2015-10-01,93.43,93.849998,91.760002,93.169998,9675900,91.171814
2015-10-02,92.139999,93.970001,91.839996,93.93,8368100,91.915517
2015-10-05,94.190002,94.82,94.080002,94.760002,9419200,92.727718
2015-10-06,94.519997,94.660004,92.580002,93.419998,8365200,91.416453
2015-10-07,94.260002,95.419998,93.440002,94.980003,9397300,92.943001
2015-10-08,94.709999,95.199997,93.809998,95.080002,7090700,93.040855
2015-10-09,95.139999,95.959999,94.779999,95.370003,8259700,93.324636
2015-10-12,95.07,96.470001,94.980003,95.989998,8957900,93.931334
2015-10-13,94.790001,96.230003,94.309998,95.449997,12761900,93.402915
2015-10-14,95.209999,95.959999,94.120003,94.529999,8881900,92.502647
2015-10-15,95.0,97.349998,94.860001,97.150002,9561900,95.06646
2015-10-16,97.870003,98.309998,97.400002,98.239998,9110800,96.133079
2015-10-19,98.050003,98.199997,97.309998,97.940002,8725400,95.839518
2015-10-20,97.949997,98.25,97.309998,97.589996,6041800,95.497018
2015-10-21,97.639999,98.220001,97.07,97.629997,7059800,95.536161
2015-10-22,97.849998,99.809998,97.129997,99.529999,9887900,97.395414
2015-10-23,99.879997,100.879997,99.529999,100.309998,9178900,98.158685
2015-10-26,100.050003,100.279999,99.489998,99.940002,7561600,97.796625
2015-10-27,99.919998,100.900002,99.699997,100.190002,8883200,98.041263
2015-10-28,100.449997,100.480003,99.5,100.480003,7256300,98.325044
2015-10-29,100.470001,101.529999,100.120003,101.370003,6340700,99.195956
2015-10-30,101.529999,102.120003,101.010002,101.029999,10520300,98.863244
2015-11-02,101.18,102.339996,100.839996,102.169998,6297900,99.978794
2015-11-03,101.839996,102.300003,101.110001,101.959999,6229200,99.773299
2015-11-04,101.900002,102.389999,101.690002,101.940002,5592300,99.753731
2015-11-05,102.25,102.489998,101.419998,102.330002,6545600,100.135367
2015-11-06,101.57,101.919998,100.860001,101.919998,6221100,99.734156
2015-11-09,101.389999,101.589996,100.550003,100.839996,6625900,98.677317
2015-11-10,101.0,101.760002,100.68,101.449997,5114200,99.274235
2015-11-11,101.779999,102.360001,101.5,101.860001,6284700,99.675445
2015-11-12,101.139999,101.610001,100.220001,100.269997,6918700,98.119542
2015-11-13,100.040001,100.940002,99.739998,99.879997,8517500,97.737906
2015-11-16,100.379997,101.290001,100.040001,101.220001,5755800,99.049172
2015-11-17,100.379997,101.709999,100.379997,101.5,5124000,99.323166
2015-11-18,101.529999,102.800003,101.309998,102.669998,7148400,100.468071
2015-11-19,102.660004,102.68,102.059998,102.489998,5164500,100.291931
2015-11-20,102.489998,102.800003,102.199997,102.480003,7671500,101.021406
2015-11-23,102.389999,103.0,102.190002,102.769997,6730600,101.307272
2015-11-24,101.809998,102.790001,101.809998,102.040001,7492400,100.587666
2015-11-25,102.169998,102.330002,101.959999,101.959999,5400800,100.508803
2015-11-27,102.279999,102.620003,101.790001,102.370003,2353800,100.912971
2015-11-30,102.480003,102.480003,101.239998,101.239998,8983700,99.79905
2015-12-01,101.730003,102.489998,101.120003,102.360001,7545700,100.903111
2015-12-02,102.5,102.93,101.989998,102.050003,6623500,100.597526
2015-12-03,102.269997,102.370003,100.309998,100.790001,12008700,99.355458
2015-12-04,101.400002,103.0,101.279999,102.949997,7845400,101.48471
2015-12-07,102.610001,103.489998,102.599998,103.32,7262900,101.849447
2015-12-08,102.980003,103.239998,101.910004,102.419998,8005400,100.962255
2015-12-09,102.139999,103.339996,101.669998,102.150002,7947000,100.696101
2015-12-10,102.300003,103.339996,101.800003,102.639999,6479300,101.179125
2015-12-11,102.370003,102.370003,101.43,101.68,7796500,100.23279
2015-12-14,101.650002,102.290001,100.779999,102.150002,10641500,100.696101
2015-12-15,102.650002,104.690002,102.650002,104.129997,9203600,102.647916
2015-12-16,104.639999,105.489998,103.519997,105.25,8178800,103.751977
2015-12-17,105.160004,105.260002,103.629997,103.639999,8740800,102.164892
2015-12-18,103.080002,103.080002,101.949997,101.949997,14966000,100.498943
2015-12-21,102.339996,102.919998,100.849998,101.580002,8321900,100.134214
2015-12-22,101.910004,102.879997,101.150002,102.709999,5581600,101.248128
2015-12-23,103.110001,103.669998,102.739998,103.489998,5531700,102.017025
2015-12-24,103.120003,103.910004,103.010002,103.720001,2546300,102.243755
2015-12-28,103.18,103.470001,102.93,103.220001,4063000,101.750872
2015-12-29,103.339996,104.190002,103.339996,104.029999,4230000,102.549341
2015-12-30,104.110001,104.339996,103.529999,103.779999,3847800,102.302899
2015-12-31,103.370003,103.620003,102.690002,102.720001,4592600,101.257988
2016-01-04,101.709999,101.809998,99.449997,100.480003,12722800,99.049872
2016-01-05,100.580002,101.440002,100.57,100.900002,6467200,99.463892
2016-01-06,99.82,100.970001,99.599998,100.389999,7733800,98.961149
2016-01-07,99.309998,100.089996,98.879997,99.220001,9433100,97.807804
2016-01-08,99.879997,99.940002,97.849998,98.160004,9766700,96.762893
2016-01-11,98.239998,98.629997,96.080002,97.57,8151400,96.181287
2016-01-12,97.989998,98.629997,97.239998,98.239998,6745000,96.841749
2016-01-13,98.489998,98.980003,96.839996,97.019997,8290700,95.639112
2016-01-14,97.099998,99.470001,97.0,98.889999,10164300,97.482499
2016-01-15,96.370003,98.0,96.25,97.0,12662200,95.6194
2016-01-19,97.93,98.410004,96.900002,97.5,12457800,96.112283
2016-01-20,96.110001,97.279999,94.529999,95.75,12685200,94.387191
2016-01-21,95.769997,96.639999,94.279999,95.940002,11266400,94.574489
2016-01-22,97.019997,97.089996,95.949997,96.75,8380000,95.372958
2016-01-25,96.720001,97.690002,96.040001,96.400002,9350200,95.027941
2016-01-26,97.260002,101.339996,97.139999,101.18,17266600,99.739906
2016-01-27,100.489998,103.379997,100.489998,102.160004,19330500,100.705961
2016-01-28,102.5,103.040001,101.849998,102.269997,12789500,100.814388
2016-01-29,102.889999,104.75,102.629997,104.440002,15614600,102.953509
2016-02-01,103.610001,104.790001,103.220001,104.370003,9803700,102.884505
2016-02-02,103.300003,104.260002,103.0,103.410004,10616300,101.93817
2016-02-03,103.650002,104.379997,102.010002,104.139999,10168600,102.657775
2016-02-04,103.610001,104.089996,102.730003,103.900002,10389000,102.421194
2016-02-05,102.660004,102.769997,99.779999,100.540001,15522200,99.109016
2016-02-08,100.309998,103.510002,100.220001,102.0,14323800,100.548235
2016-02-09,101.309998,102.239998,100.970001,101.970001,10044500,100.518663
2016-02-10,102.050003,102.910004,101.370003,101.730003,9833100,100.282081
2016-02-11,100.459999,102.019997,99.980003,101.699997,12465800,100.252502
2016-02-12,101.82,101.980003,100.720001,101.82,9035000,100.370796
2016-02-16,102.370003,103.050003,101.650002,102.32,10452800,100.86368
2016-02-17,102.75,103.239998,102.230003,102.5,8904000,101.041118
2016-02-18,102.830002,104.68,102.5,104.239998,10744600,102.756351
2016-02-19,103.580002,104.68,103.379997,104.160004,9343300,103.421605
2016-02-22,104.160004,104.75,104.050003,104.75,6947000,104.007419
2016-02-23,104.650002,104.790001,103.959999,104.080002,6629200,103.342171
2016-02-24,103.339996,105.080002,102.970001,104.959999,9076100,104.215929
2016-02-25,104.949997,106.389999,104.769997,106.379997,8092500,105.625861
2016-02-26,106.82,106.919998,105.419998,105.779999,9049400,105.030116
2016-02-29,105.279999,106.199997,105.040001,105.209999,10111100,104.464157
2016-03-01,105.900002,107.239998,105.440002,107.220001,8298500,106.45991
2016-03-02,106.910004,107.410004,106.43,107.040001,9767000,106.281186
2016-03-03,106.82,107.0,105.629997,106.650002,6927200,105.893951
2016-03-04,106.510002,106.980003,106.07,106.5,6715700,105.745013
2016-03-07,106.0,106.919998,105.489998,106.739998,6973500,105.98331
2016-03-08,106.519997,106.769997,105.970001,106.220001,7632900,105.466999
2016-03-09,106.839996,107.019997,106.089996,106.839996,7564200,106.082599
2016-03-10,106.989998,107.480003,106.07,107.139999,10474700,106.380476
2016-03-11,107.5,107.989998,107.209999,107.709999,7763800,106.946434
2016-03-14,107.919998,108.300003,107.309998,107.660004,7242800,106.896793
2016-03-15,107.620003,108.349998,106.760002,107.760002,8476600,106.996083
2016-03-16,107.730003,107.779999,106.879997,107.410004,7065100,106.648566
2016-03-17,107.470001,107.599998,106.449997,106.739998,8571100,105.98331
2016-03-18,106.989998,107.839996,106.360001,107.5,14758300,106.737924
2016-03-21,107.410004,107.75,106.550003,107.279999,7674700,106.519482
2016-03-22,107.279999,107.629997,107.050003,107.379997,7821700,106.618772
2016-03-23,107.290001,108.830002,107.199997,108.5,8191300,107.730835
2016-03-24,108.220001,108.610001,107.75,108.309998,6284500,107.542179
2016-03-28,108.410004,108.900002,108.059998,108.230003,4738100,107.462752
2016-03-29,108.300003,109.25,107.739998,109.139999,6612800,108.366297
2016-03-30,109.449997,109.559998,108.93,108.980003,5248200,108.207436
2016-03-31,108.860001,108.980003,108.040001,108.199997,8167700,107.432959
2016-04-01,108.0,109.290001,107.690002,109.190002,9043200,108.415946
2016-04-04,108.82,109.099998,108.260002,108.589996,10668900,107.820193
2016-04-05,108.230003,109.839996,108.010002,108.949997,7939000,108.177642
2016-04-06,108.720001,109.5,107.879997,109.419998,6828700,108.644311
2016-04-07,109.0,109.620003,108.629997,109.269997,7822900,108.495373
2016-04-08,109.370003,109.639999,108.760002,109.099998,6301600,108.32658
2016-04-11,109.150002,109.620003,108.650002,108.970001,6823900,108.197504
2016-04-12,109.0,110.239998,108.75,109.599998,8412300,108.823035
2016-04-13,110.0,110.349998,109.309998,109.870003,5758300,109.091126
2016-04-14,110.0,110.290001,109.449997,109.839996,4457100,109.061332
2016-04-15,110.07,110.400002,109.5,110.18,10057900,109.398926
2016-04-18,110.0,111.099998,109.669998,110.93,7772500,110.143609
2016-04-19,111.650002,113.949997,111.480003,112.68,10526400,111.881203
2016-04-20,113.190002,114.190002,113.050003,113.580002,8213400,112.774824
2016-04-21,113.309998,113.730003,112.769997,113.57,7884500,112.764893
2016-04-22,113.43,113.75,112.830002,113.32,7508700,112.516665
2016-04-25,113.309998,113.550003,112.480003,113.510002,6139900,112.705321
2016-04-26,113.449997,113.559998,112.650002,112.910004,5853600,112.109576
2016-04-27,112.959999,113.199997,112.459999,112.769997,5759300,111.970561
2016-04-28,112.099998,112.709999,111.639999,112.480003,6640000,111.682624
2016-04-29,112.059998,112.220001,111.510002,112.080002,7774500,111.285458
2016-05-02,112.220001,112.790001,111.93,112.75,5178800,111.950706
2016-05-03,112.559998,113.099998,112.120003,112.690002,7554500,111.891134
2016-05-04,112.040001,112.540001,111.699997,112.220001,5214600,111.424465
2016-05-05,112.080002,113.099998,112.040001,112.879997,5404300,112.079782
2016-05-06,112.580002,113.050003,112.279999,112.739998,6099900,111.940775
2016-05-09,112.980003,113.989998,112.730003,113.720001,6512700,112.913831
2016-05-10,114.0,115.0,113.919998,114.669998,8356400,113.857094
2016-05-11,114.57,114.760002,114.309998,114.370003,6680700,113.559225
2016-05-12,114.5,114.760002,113.540001,114.230003,7156300,113.420218
2016-05-13,113.900002,114.089996,113.360001,113.559998,6779900,112.754962
2016-05-16,113.389999,114.629997,113.309998,114.440002,6222900,113.628728
2016-05-17,114.540001,114.559998,113.239998,113.830002,9233900,113.023052
2016-05-18,113.610001,114.029999,112.879997,113.589996,8267900,112.784748
2016-05-19,112.989998,113.040001,112.199997,112.849998,8232200,112.049996
2016-05-20,112.199997,112.919998,111.760002,112.639999,7432200,112.639999
2016-05-23,112.769997,112.82,112.040001,112.160004,6444700,112.160004
2016-05-24,112.519997,113.5,112.519997,112.690002,6106900,112.690002
2016-05-25,113.18,113.730003,112.849998,113.349998,5453800,113.349998
2016-05-26,113.110001,113.32,112.849998,112.900002,3861800,112.900002
2016-05-27,113.040001,113.339996,112.690002,113.059998,4457300,113.059998
2016-05-31,113.260002,113.629997,112.32,112.690002,9050700,112.690002
2016-06-01,112.690002,113.059998,112.07,112.779999,4748900,112.779999
2016-06-02,112.870003,114.650002,112.860001,114.489998,7307600,114.489998
2016-06-03,114.470001,115.389999,114.120003,114.760002,6874000,114.760002
