Date,Open_COP,High_COP,Low_COP,Close_COP,Volume_COP,AdjClose_COP
2015-06-08,62.919998,63.470001,62.779999,63.43,6630600,60.926844
2015-06-09,63.779999,64.330002,63.060001,63.060001,6316900,60.571447
2015-06-10,63.91,64.239998,63.490002,64.019997,4776300,61.493557
2015-06-11,63.970001,64.239998,63.849998,64.029999,3890700,61.503165
2015-06-12,63.759998,63.849998,63.130001,63.509998,4996900,61.003685
2015-06-15,63.080002,63.639999,62.799999,63.27,4710200,60.773159
2015-06-16,63.439999,63.549999,62.689999,63.43,5310200,60.926844
2015-06-17,63.880001,64.129997,62.709999,63.09,4741000,60.600262
2015-06-18,63.150002,63.5,62.799999,62.93,5413300,60.446576
2015-06-19,62.549999,63.279999,62.130001,62.349998,13125900,59.889463
2015-06-22,62.48,62.970001,62.189999,62.580002,4356600,60.11039
2015-06-23,62.68,63.349998,62.509998,63.169998,3643700,60.677103
2015-06-24,63.130001,63.549999,62.830002,62.830002,3974800,60.350524
2015-06-25,63.169998,63.169998,62.130001,62.220001,4706500,59.764596
2015-06-26,62.150002,62.279999,61.720001,62.18,6684200,59.726173
2015-06-29,61.419998,61.740002,61.0,61.009998,5256900,58.602344
2015-06-30,61.529999,61.610001,60.860001,61.41,5356200,58.98656
2015-07-01,61.509998,61.509998,59.689999,60.029999,7394100,57.661018
2015-07-02,60.18,60.77,60.18,60.52,6777200,58.131683
2015-07-06,59.52,59.759998,58.720001,59.060001,7553700,56.7293
2015-07-07,58.900002,59.900002,58.240002,59.650002,7129800,57.296017
2015-07-08,59.139999,59.720001,58.080002,58.360001,5629100,56.056923
2015-07-09,59.650002,59.759998,58.66,58.669998,5436600,56.354688
2015-07-10,59.310001,59.540001,58.669998,59.130001,5056900,56.796537
2015-07-13,59.110001,59.200001,58.639999,58.93,4905900,56.604429
2015-07-14,58.75,59.740002,58.689999,59.529999,5481000,57.18075
2015-07-15,59.110001,59.549999,58.130001,58.419998,5229800,56.114553
2015-07-16,58.610001,58.779999,57.68,57.950001,5322900,55.663104
2015-07-17,57.599998,57.889999,56.650002,57.200001,7363800,54.942701
2015-07-20,57.18,57.200001,56.16,56.57,8086900,54.337562
2015-07-21,56.759998,57.16,56.169998,56.490002,8424500,54.260721
2015-07-22,56.290001,56.389999,55.669998,55.830002,10373300,53.626767
2015-07-23,55.099998,55.310001,53.299999,54.040001,12065300,52.604656
2015-07-24,53.950001,53.950001,51.98,52.09,13241700,50.706449
2015-07-27,51.34,52.02,50.540001,50.650002,14268100,49.304698
2015-07-28,50.939999,52.959999,50.869999,52.240002,13384600,50.852466
2015-07-29,52.049999,53.439999,52.0,52.900002,11816700,51.494936
2015-07-30,52.990002,53.290001,51.880001,52.07,10081600,50.68698
2015-07-31,51.43,51.450001,50.25,50.34,12202300,49.00293
2015-08-03,49.799999,50.470001,49.330002,49.709999,11241100,48.389663
2015-08-04,49.59,50.34,49.59,49.869999,7690600,48.545413
2015-08-05,50.299999,50.849998,49.029999,49.119999,8047200,47.815333
2015-08-06,48.889999,50.360001,48.330002,50.279999,11641100,48.944523
2015-08-07,50.25,50.650002,48.610001,48.84,10286300,47.542771
2015-08-10,48.889999,50.209999,48.549999,50.200001,10574000,48.866649
2015-08-11,49.279999,50.52,49.060001,50.400002,10713600,49.061338
2015-08-12,50.209999,51.880001,50.150002,51.540001,13986500,50.171058
2015-08-13,51.0,51.049999,49.860001,50.099998,10045500,48.769303
2015-08-14,49.990002,50.290001,49.689999,49.77,7850100,48.44807
2015-08-17,49.48,49.810001,49.259998,49.560001,5807400,48.243649
2015-08-18,49.619999,49.790001,49.130001,49.509998,7310200,48.194974
2015-08-19,49.279999,49.279999,47.049999,47.68,14528500,46.413582
2015-08-20,47.450001,48.099998,47.0,47.0,10554700,45.751643
2015-08-21,46.66,47.380001,45.380001,45.389999,13905700,44.184405
2015-08-24,41.98,44.93,41.099998,42.93,21256700,41.789746
2015-08-25,45.02,45.02,42.139999,42.189999,15891800,41.069399
2015-08-26,42.93,43.57,42.25,43.41,18991000,42.256996
2015-08-27,44.619999,46.529999,44.450001,45.869999,19431600,44.651656
2015-08-28,45.560001,48.0,45.560001,46.82,14902000,45.576424
2015-08-31,46.299999,49.32,45.700001,49.150002,17775100,47.844539
2015-09-01,48.169998,48.169998,46.790001,47.75,17192400,46.481723
2015-09-02,48.299999,48.66,47.0,48.189999,11265800,46.910035
2015-09-03,48.5,49.869999,47.77,48.18,9703800,46.900302
2015-09-04,47.209999,47.599998,46.860001,47.200001,10520200,45.946332
2015-09-08,48.27,48.68,47.150002,48.459999,13561500,47.172864
2015-09-09,49.049999,49.700001,47.59,47.849998,16203100,46.579065
2015-09-10,48.0,48.75,47.330002,48.43,8874700,47.143662
2015-09-11,47.740002,47.759998,46.950001,47.360001,9270700,46.102082
2015-09-14,47.119999,47.150002,46.34,46.77,8768800,45.527753
2015-09-15,47.150002,47.790001,47.110001,47.279999,6678200,46.024205
2015-09-16,47.709999,49.540001,47.639999,49.470001,11354000,48.156039
2015-09-17,49.41,50.91,49.060001,50.130001,14823600,48.798509
2015-09-18,49.150002,49.52,47.93,48.360001,12763300,47.075521
2015-09-21,48.849998,49.0,48.139999,48.75,7728200,47.455162
2015-09-22,47.73,49.0,47.610001,48.619999,10223400,47.328614
2015-09-23,48.720001,48.98,47.810001,47.860001,6323000,46.588802
2015-09-24,47.509998,48.23,47.330002,47.759998,8185800,46.491455
2015-09-25,48.540001,48.540001,46.919998,47.189999,8631400,45.936595
2015-09-28,46.439999,47.049999,45.84,45.849998,8003400,44.632187
2015-09-29,46.279999,46.689999,45.720001,46.57,7978000,45.333064
2015-09-30,46.919998,48.0,46.900002,47.959999,8814400,46.686144
2015-10-01,48.689999,49.400002,47.540001,48.16,10430300,46.880833
2015-10-02,47.580002,51.189999,47.560001,51.189999,12573500,49.830352
2015-10-05,51.939999,53.130001,51.509998,52.98,12806600,51.572809
2015-10-06,53.18,55.529999,53.060001,55.139999,15414000,53.675438
2015-10-07,55.939999,56.380001,53.84,55.27,13745300,53.801986
2015-10-08,55.0,56.549999,54.59,56.279999,9496900,54.785158
2015-10-09,56.59,56.689999,55.209999,56.099998,9118800,54.609939
2015-10-12,56.07,56.099998,54.459999,55.27,7484500,53.801986
2015-10-13,54.779999,55.900002,54.360001,55.040001,6214700,53.578095
2015-10-14,55.049999,55.700001,54.889999,55.459999,6410200,53.986938
2015-10-15,54.360001,55.279999,53.799999,55.23,7832400,54.490104
2015-10-16,55.689999,55.950001,54.509998,55.23,7294500,54.490104
2015-10-19,54.490002,54.779999,53.48,53.689999,7980700,52.970734
2015-10-20,53.900002,54.25,53.189999,53.540001,8553600,52.822746
2015-10-21,53.41,53.82,52.900002,52.970001,6331400,52.260382
2015-10-22,53.330002,54.759998,53.189999,54.580002,7372600,53.848814
2015-10-23,54.299999,54.810001,53.650002,54.610001,5907200,53.878411
2015-10-26,54.560001,54.57,52.939999,52.950001,5565200,52.24065
2015-10-27,52.009998,52.130001,50.740002,51.689999,7990200,50.997527
2015-10-28,51.75,53.669998,51.580002,53.34,9326000,52.625424
2015-10-29,52.189999,54.549999,51.139999,53.619999,9326300,52.901672
2015-10-30,53.93,54.169998,52.59,53.349998,7544600,52.635289
2015-11-02,53.0,55.25,52.869999,54.939999,8140600,54.203988
2015-11-03,55.299999,57.150002,55.16,56.73,9126400,55.970009
2015-11-04,56.73,56.799999,55.470001,56.34,8720200,55.585235
2015-11-05,55.880001,57.240002,55.77,56.279999,7232800,55.526037
2015-11-06,55.77,56.439999,55.0,55.77,6562200,55.022871
2015-11-09,55.630001,56.139999,54.389999,54.639999,5615200,53.908008
2015-11-10,54.48,55.150002,54.0,54.650002,5186800,53.917876
2015-11-11,54.52,54.740002,53.330002,53.439999,6977700,52.724083
2015-11-12,52.450001,53.080002,51.799999,51.970001,7391100,51.273779
2015-11-13,51.889999,52.110001,51.029999,51.830002,6390900,51.135655
2015-11-16,51.900002,54.439999,51.59,54.369999,8294200,53.641625
2015-11-17,54.150002,54.689999,53.450001,53.900002,6222900,53.177924
2015-11-18,54.439999,55.07,53.439999,54.48,4918700,53.750152
2015-11-19,54.189999,54.470001,53.18,53.560001,6315700,52.842478
2015-11-20,53.619999,54.049999,52.639999,52.93,5729300,52.220917
